IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,China +,HKG,Hong Kong,CO2,9526.805646476,9565.4427190321,9851.3369984914,9938.3879078931,11388.379496003,11269.366757051,13083.019483015,15168.599574728,16171.287491198,15120.876363572,15557.111805037,16740.713218893,19054.565946753,22558.264873261,24922.273649158,25943.786408314,29794.08397175,29811.786878736,33354.807195372,34274.290664559,35044.759188655,38496.798013308,43492.587710886,44463.695475913,38138.718451372,38627.447550201,36096.157326133,34409.971410184,42572.798418775,45539.895110203,41900.929506952,41856.821209818,40951.254294653,44517.32496287,40751.541825769,43005.373480216,42432.168197215,44431.078648198,43130.372661356,45145.456278385,42227.694218349,45182.177090362,44646.90136278,46185.772450436,47554.255253221,44245.407942578,45079.316057616,44134.723410455,44059.045772388,43508.16021815,35155.988668318,35075.145385141,32626.898892911,34672.842589279
Non-Annex_I,Rest Central America,HND,Honduras,CO2,1217.8574796036,1218.5602854521,1270.3307602693,1398.134219996,1371.2910863595,1477.1223447468,1552.7817418071,1686.2601525843,1703.2848542243,1803.7446892247,1864.5005572464,1778.688698077,1749.124235208,2011.6803119288,2059.7064698866,1857.9181252192,1893.19313032,2099.3025966589,2246.8513716706,2494.395419361,2355.3428827521,2373.7340655467,2667.8234494867,2796.4141243522,3195.6119323523,3773.4071390018,4001.3648581368,4110.1040800802,4764.2994125737,4828.7710136633,4995.4456829911,5885.5075661781,6215.6876308473,6880.2262762558,7826.4077012011,7091.4284021187,8142.3924693067,8661.1507707341,8659.4208140128,8165.3851998362,7976.8877483092,9484.1462784991,9921.7281623355,9697.2295642833,9926.3862527149,10525.95841162,10366.497010725,9338.2391589596,8996.4391660144,10160.800139425,8814.1268173638,9882.2459233798,10328.399313244,10945.762687588
Annex_I,Central Europe,HRV,Croatia,CO2,21812.448999862,21441.158600157,21303.265041979,22502.329937652,23129.820872519,23668.29656566,22901.858983196,22520.051399313,23584.093558026,25171.555754839,22718.592197745,24523.39856001,24793.532332198,27880.767438698,28682.074717462,29440.773779744,31837.326695797,31114.474552159,34205.380536723,32908.158090772,24943.930688402,18173.223735803,16388.987654907,16702.483259113,15999.351601549,16555.931494784,17259.880083433,18317.806320277,19024.725277572,19917.408383857,19374.614117106,20540.173722796,21356.031326875,22745.251738541,22726.135478485,22848.414717923,23034.25171646,24503.582549708,23319.483242284,21670.87980606,20938.743207781,20452.265077183,18785.356038191,18379.104531834,17674.762781443,18022.000321862,18272.571513937,18795.394197654,17764.369391771,17963.701599239,17246.024469602,17720.134016093,17442.486199403,17456.501586697
Non-Annex_I,Rest Central America,HTI,Haiti,CO2,533.38179089474,538.2858738311,522.56693028193,549.88112701356,599.02305615439,605.76330855251,810.91191159083,846.69594778647,886.22151719958,868.36588690253,858.9174056165,753.14974543094,892.80118218016,983.03566054722,1012.626020739,1046.7579463411,978.91516354786,1056.6028527724,1131.8815277112,1161.4121430527,1141.4013013825,1113.9641679126,1036.5023040607,877.42823647272,414.03628757381,1126.4496966138,1280.2916321404,1495.444486579,1532.2446730654,1602.5660331091,1694.6415897786,1727.6386509086,1951.0446735563,1936.9164605086,1790.288777658,1828.5964730815,1850.8953584751,2183.267169577,2162.5164133847,2122.537258355,2597.7401792887,2943.4418168348,2757.6394601423,2976.8911920133,3227.849078563,3493.540291482,3577.5290357166,3585.9611372655,3556.96389885,3594.1478557739,3462.3866708345,3409.808312954,3392.0620969547,3536.4781273909
Annex_I,Central Europe,HUN,Hungary,CO2,66272.6758887,67923.242398948,70050.634860678,74870.093947408,76916.921646554,78410.593803511,82382.418875924,86279.549613236,93694.56351457,92335.453014569,91603.814186811,90360.205279102,90554.603502353,86841.034443604,88407.203601391,88348.183121019,86956.344940033,88062.962299566,83356.678383505,81107.829421269,72321.111175155,68427.425207393,61713.070819199,62705.23241779,62450.580250032,62358.765215568,63587.273260497,62316.932645923,62218.415433909,62624.355250317,59477.691196618,61001.623523503,59973.36097475,62671.430468659,60808.590878355,61204.652856033,60667.002794636,59132.80663089,57825.114524683,51689.170744286,52334.966142017,51427.412589973,47643.746737921,44788.041108677,44822.256321614,47535.032319887,48266.44650688,51162.887579524,50907.818313292,50775.517852575,49003.671285058,50253.479886993,47601.211645136,43825.231892702
Non-Annex_I,Indonesia +,IDN,Indonesia,CO2,31099.069989312,31472.741432923,37240.134184537,42010.228861881,46938.874247829,48771.968936494,52504.517316078,71776.260434231,84444.309770711,90893.575787646,90573.552676135,95632.965200373,96376.430254628,95396.720779853,97619.535894488,106017.21789965,117082.66892796,120194.24233379,128647.45807602,134494.23083939,161778.245187,174664.18879866,182556.41616766,199853.33124064,212745.12910021,239103.02359199,252019.31915956,275537.28860344,278258.53671777,295273.20289283,299092.29782026,319583.81252473,324964.81384697,353638.70576491,360165.00063173,362607.53365078,383433.90689929,401881.61887634,397276.57221989,411374.38358653,443705.52897587,499968.04070379,504271.80843272,474979.26084521,505154.68986768,512407.37515847,507076.768463,535717.16126189,597476.69187686,637310.07252347,594263.38271476,619327.41196045,656669.20227838,674535.93856231
Non-Annex_I,India +,IND,India,CO2,213934.44779623,214428.12041521,222963.23634131,221937.31390482,237640.93882827,253201.70229217,270693.57772538,276021.82639618,271347.04371392,291733.2086306,303576.49489722,333988.4747067,351903.75432356,374597.33527171,412861.70327582,431411.78480632,468597.89982777,501434.06921494,532298.57930826,570124.34838844,600687.29862112,646388.84341765,669664.22226971,699756.23618928,743858.34630973,796463.87414925,833511.98942159,877706.54679407,900625.47853968,961631.09057172,995652.56273705,1011804.6665593,1049880.12106,1081785.2295363,1166816.6112873,1216533.9379132,1298395.1033872,1413864.7881876,1503611.0655585,1643064.7474162,1743692.8910335,1850331.8538461,2022764.7816748,2083210.9268374,2242840.9382563,2260131.4200741,2303361.9074268,2433783.0814158,2573119.4015961,2542035.0757134,2318947.6654619,2548483.2647285,2740820.6309154,2955181.6840234
Annex_I,OECD_Europe,IRL,Ireland,CO2,20659.53828058,23139.755704276,22768.335731364,22336.459946028,24169.403132948,22706.649128511,23275.346675223,24866.274105745,24665.955922795,29012.629601028,27891.472502214,27663.936143849,27374.396737861,26968.763589607,26984.511802485,28588.199733359,29549.874613919,31110.863945712,30228.248271282,31271.0705766,32336.449191757,32871.556178635,32764.022417368,32998.40094404,34216.454128741,34785.206188867,36104.501445514,37364.967798188,39785.574928042,41216.504198922,43822.668989595,46045.38125576,44978.807048628,44452.584052251,44982.040867902,47070.860575378,47685.002837265,46947.778424771,46283.684800128,41168.673721718,40922.752394693,37143.431156712,37596.329874285,36330.979056897,36140.342203339,37645.010707815,39522.146906277,38291.365681563,37169.674448142,35419.167111555,33501.684981567,35381.730969917,34733.62700353,32482.575702098
Non-Annex_I,Middle_East,IRN,"Iran, Islamic Republic of",CO2,80349.752004237,86135.756619315,96181.637490072,114671.39431451,121770.16708839,124050.16481562,143140.32192873,150102.95833962,146242.72469495,136237.67670846,116343.4725123,115164.12567096,141310.84170497,159611.53638766,157021.78100452,167182.59096624,155970.93209474,164901.98150863,166390.73984105,178644.03971125,208463.17839661,230208.71320593,244512.77449597,243299.7580016,277540.18314574,283359.732146,294159.02242035,307284.27584704,307043.5570512,335847.00547828,353929.25368739,368153.99400089,384314.46639122,405584.80737366,434963.19317268,468981.2766728,506041.07158304,538507.93897382,554970.85963239,573024.77221198,576559.58455919,585779.09724142,592334.567764,612488.82549743,636379.85075322,629340.72702686,642163.19787924,666240.46159011,661249.50415541,696776.76394665,712362.50219549,738582.9095784,760553.69073167,778802.29870376
Non-Annex_I,Middle_East,IRQ,Iraq,CO2,23326.725685768,27303.775529551,27159.608750559,29829.244771484,32121.506779974,36792.541278014,46225.252134515,42399.422814614,46674.950744273,57857.646008322,52000.378193981,36068.260807511,38286.855779081,42145.158624664,47483.305474387,54718.910689478,61415.938040215,61144.925013965,65810.330069467,73492.637291226,69443.768162523,54450.161621962,75773.398476359,100170.3669145,109953.83720673,109099.08468082,100664.0446169,121120.19607491,94266.901365814,74302.135326477,88810.440511305,100651.8556963,95051.543361416,82887.51132788,90320.971592287,87235.378760679,84863.087004274,78428.870726352,90670.29849225,96849.443559944,111492.70980854,115905.75280205,133044.18234031,144409.69340967,138287.521573,137903.85759809,152303.62652873,165679.51306593,178470.97827317,193655.88250425,170446.49560526,174836.60570507,190475.33817298,192908.24279111
Annex_I,OECD_Europe,ISL,Iceland,CO2,1934.9359262733,2033.3545109476,2246.6906282206,2583.4113722741,2528.6265560285,2373.5889228716,2396.0212872697,2465.7556736126,2540.8610700354,2627.9499193497,2432.692228266,2340.1452878925,1979.7540491328,2021.1054104107,2245.918680481,2135.1097049639,2142.2197072686,2180.1926850416,2301.1423818894,2301.347910003,2341.6718416831,2293.5363948976,2308.0033982771,2408.9271392194,2522.6113739638,2442.2987610904,2710.4251889934,2626.3488713516,2709.7586998036,2742.4040484438,2854.0567073445,2958.9607082749,3130.1860696342,3101.2625571818,3176.8063014121,3128.4412175919,3242.7062383578,3476.0685833251,3780.7339374815,3828.2803168526,3737.238522681,3604.6183554688,3645.9021374984,3711.3732701486,3464.6027143024,3629.9210163076,3179.5967589976,3330.6551974284,3313.9311532851,3174.7012249095,3028.9834553674,3226.779019589,3250.1151540154,3086.23241561
Non-Annex_I,Middle_East,ISR,Israel,CO2,14914.915778889,14932.141050542,15736.275143559,16846.925940507,17302.543146577,18196.139278545,18173.043973193,18964.155267104,20192.037560753,20565.109362415,20424.607984745,21270.026856821,22467.750564174,23293.539372057,24139.466703212,25810.535026392,28120.769271382,30684.412731995,32561.117139876,33792.188566773,35223.405910793,35873.433499123,38409.650739334,42118.13063283,45084.828817761,48204.689790127,51274.889572562,52946.882002668,53513.78183096,54956.755049315,59301.106819581,59266.136934271,62526.881674987,64284.823422983,64105.515881696,61974.629088234,65144.650094944,67530.405231084,67889.623605137,67119.291625357,72033.710809203,71218.273951389,77661.902182527,68356.431580061,66016.767579666,68073.510900748,67661.816625337,67927.688345103,63577.685929306,65457.5204184,61527.703607472,61090.707653069,62854.103884023,61254.988555197
Annex_I,OECD_Europe,ITA,Italy,CO2,314930.74302019,329601.77832285,347705.29090486,369867.83938025,372397.77572764,356223.59601579,382895.13565574,371907.85842261,379300.9866937,395252.10097651,398015.90643992,386229.58354259,378052.81840699,373715.92245967,379190.8187448,378926.52231033,380777.15508367,400334.88886482,405096.68359927,423229.68957792,426416.85617611,425342.13151653,423456.57817612,416694.30026412,411155.98118234,435301.59719449,430262.08119133,433694.35121029,442922.6726909,449745.65887335,454717.65824503,454074.20540955,461367.48085196,481155.28826045,492650.95496478,493492.98160004,487931.36168619,480720.14859913,465396.94871759,414212.70327021,424040.27804695,414907.02395803,394857.32495996,362099.39520565,343352.34512038,354020.51469637,349447.07067506,345934.01110761,340608.90433641,332487.73900601,295874.74755242,334276.60600605,332765.76229448,305490.18071303
Non-Annex_I,Rest Central America,JAM,Jamaica,CO2,8049.8515416642,8037.4620432438,8005.9821390347,8547.5970246838,8850.3139500582,7440.7163574347,6612.4077958233,7236.7357651084,7405.8009587711,7131.9205143412,6877.3075248917,6802.8481378742,5799.0636342234,5868.9336125122,5471.8428270584,4872.8582799142,4655.5579639669,4816.3842926424,5056.3696936314,6470.1387316533,7666.7055375259,7577.6326115256,8267.872689083,8416.7679641831,8499.8513598699,8789.6237995603,9168.6724916928,9383.3644842978,9882.0335811643,10144.658099503,10212.360566096,10276.586786794,10224.859596483,10530.521142717,10577.144630666,10613.49272627,12281.949891423,12203.991079548,9838.6413880249,8014.7079599667,7660.595017828,7568.8485777335,6979.3844130823,7449.1357716502,7185.6743916997,7072.279037023,7590.5827813748,7277.6806949092,8660.7939196998,8437.3048098278,5890.1561728063,6439.1307568127,6368.9993701464,6864.7326810654
Non-Annex_I,Middle_East,JOR,Jordan,CO2,2740.4680655985,2761.10689308,2315.3611554458,2613.6278619937,2841.0975458718,3150.9912823883,3771.0930972597,3904.1911068262,4733.4521035853,5048.0259258073,6419.4348788924,7409.1425574541,7839.8125006672,9055.4269468396,9918.3390229242,10141.77531843,10775.274630199,12025.005013375,11587.271862373,9510.5084720253,10071.18440489,10088.277773727,11968.271962587,12434.180592524,12994.415433742,13805.651052246,14127.824139118,14620.297961991,14835.685730676,14863.086415866,16465.296363521,16507.578623871,17206.5056849,17648.745211831,19020.445599247,20316.507076958,20544.957723177,21343.536512499,20493.232261298,21062.927434269,20587.314214616,21013.577362606,24533.403381537,24101.119990153,25841.428805289,25632.658377677,25234.442077696,26549.828870134,25256.906921262,23672.243294881,21517.697991692,22309.005037488,22335.79539104,23578.981455011
Annex_I,Japan,JPN,Japan,CO2,848751.56945999,846452.09093461,893001.56987383,1006624.4835313,1003188.1555405,948680.14293234,980733.15011647,1005778.8750787,1006374.0618136,1030144.0455064,1003143.3776012,981585.53890041,939760.72662985,943244.70688616,1011048.7545334,983457.63111118,980480.03077703,987784.01100548,1060668.0799459,1090494.2557122,1166823.7071686,1176860.4262379,1181881.2286661,1174745.5440339,1227960.9509247,1238639.846228,1251462.3748173,1236953.8541866,1189763.7303139,1230727.4605457,1248806.7568539,1235222.1427203,1269429.4865404,1276711.2589031,1271384.1133296,1283017.6493771,1260299.1808652,1296250.7174621,1224959.2792018,1161412.058742,1220453.4985494,1273345.4962596,1311299.7881759,1326710.104738,1276255.4870311,1235418.6737749,1232876.8569969,1217848.4292002,1179217.6372183,1139497.4257434,1072169.5176657,1084921.6408518,1009978.7273934,944758.61026127
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,CO2,185048.35243795,184790.20293003,196720.33942665,210177.37964331,218322.30215817,227904.34252561,233997.36949681,237553.04243549,250333.72911192,255004.09174724,263837.80185619,249834.5170291,239535.72468198,235024.54142673,227538.57064448,220729.17535767,221369.58348014,236052.1558809,244127.38034266,241178.69945795,248626.70774761,259927.30282349,265308.1518288,226122.53820519,203820.55487446,180320.80958194,158019.13640379,137305.18550945,141581.10543941,129648.20381273,132218.97389437,130471.42789602,145528.36018099,162148.66668379,174550.61428205,187591.01196185,210186.48229682,219597.79322614,259612.58764157,231364.90118968,249891.80723297,268328.36935569,267279.57672506,286199.55511045,232297.05558115,205386.34875508,215730.81221767,227683.76685024,228893.0448659,216935.43163394,224730.42076623,244864.261136,240220.434395,239867.11339054
Non-Annex_I,Eastern_Africa,KEN,Kenya,CO2,3748.0384592145,3747.8250752681,3913.2434321389,4053.505336924,4092.5838517488,4029.1140219079,4586.0782706681,4904.8787592675,4907.0700195014,4846.1267111797,5197.3968803748,5166.127947737,4839.4029808115,4520.1896178093,5235.7932569339,5382.6398823976,6011.9084475824,6253.9769539491,6220.8055563162,6565.7143903195,6465.7267104826,6216.1129974317,6295.1983466159,6189.838550532,6283.7180309303,6717.4284553347,7396.5777011026,7112.8268943808,7780.708962387,7985.9784910228,8905.0697690071,8250.7912844253,8007.690173251,7229.3438966726,8050.2966795468,9023.752797471,10052.512706595,10052.177027474,10611.879430146,12510.850213569,13550.509830109,13984.75833626,12988.279069377,14337.852427675,16398.097321897,17739.628395759,19230.277580506,19938.80484563,19113.610156053,19413.45395432,19208.468578118,21487.808786363,21389.605980551,21733.67260176
